recommender,alpha,MAP
RP3beta_ItemKNNCF,0.13281889738988176,0.005074486792919668
RP3beta_ItemKNNCF,0.5247338960872087,0.0050459253772599695
RP3beta_ItemKNNCF,0.8532093786001343,0.004960918801942885
RP3beta_ItemKNNCF,0.8040641733313291,0.00497819555853942
RP3beta_ItemKNNCF,0.18484232357743657,0.005086200441049934
RP3beta_ItemKNNCF,0.6582025613759219,0.005026438393883882
RP3beta_ItemKNNCF,0.4376175920581864,0.005058774030242566
RP3beta_ItemKNNCF,0.7491372900581524,0.00500556155795583
RP3beta_ItemKNNCF,0.4618467060063359,0.0050557739748175005
RP3beta_ItemKNNCF,0.19044203129420634,0.005082721955920871
RP3beta_ItemKNNCF,0.7662243242955127,0.004998926880365486
RP3beta_ItemKNNCF,0.7919348699418973,0.004985841241773631
RP3beta_ItemKNNCF,0.2718731387992242,0.005086375415440876
RP3beta_ItemKNNCF,0.6817085241095098,0.005027005157991795
RP3beta_ItemKNNCF,0.5097643043327863,0.005049048204835419
RP3beta_ItemKNNCF,0.5133703275287558,0.005046830111436442
RP3beta_ItemKNNCF,0.4559123832206886,0.005053939476678753
RP3beta_ItemKNNCF,0.3682039811590685,0.005068805315991084
RP3beta_ItemKNNCF,0.12667954981324742,0.00507138620549153
RP3beta_ItemKNNCF,0.6776228346387984,0.00502372048029765
RP3beta_ItemKNNCF,0.8982154002864772,0.004929631398652713
RP3beta_ItemKNNCF,0.6328333670338354,0.005022640030204114
RP3beta_ItemKNNCF,0.197240795012039,0.0050827061492078295
RP3beta_ItemKNNCF,0.22226352892535692,0.005089485742500125
RP3beta_ItemKNNCF,0.349533937318234,0.005073896557618887
RP3beta_ItemKNNCF,0.4010872922088836,0.005067651176696746
RP3beta_ItemKNNCF,0.2649509273604215,0.005087852462271544
RP3beta_ItemKNNCF,0.6356976388542772,0.005023371462662238
RP3beta_ItemKNNCF,0.7061185892181635,0.005028286521810765
RP3beta_ItemKNNCF,0.2740343158047536,0.005085646279147585
RP3beta_ItemKNNCF,0.7279016920323461,0.0050175261576973626
RP3beta_ItemKNNCF,0.3362388262903234,0.0050791231716234035
RP3beta_ItemKNNCF,0.5320181111951777,0.005038522049768754
RP3beta_ItemKNNCF,0.4605131521570942,0.005052681023007822
RP3beta_ItemKNNCF,0.843275120741394,0.004964005587093995
RP3beta_ItemKNNCF,0.7248779477272276,0.005018736185878518
RP3beta_ItemKNNCF,0.4568306280489297,0.005055545593505292
RP3beta_ItemKNNCF,0.6847928580915431,0.005024313374884029
RP3beta_ItemKNNCF,0.3049322546387232,0.005086459344120762
RP3beta_ItemKNNCF,0.3795757929593476,0.005071192189125127
RP3beta_ItemKNNCF,0.8815768035087589,0.004939284101762237
RP3beta_ItemKNNCF,0.6972437809668508,0.005028205256738214
RP3beta_ItemKNNCF,0.7848639711427181,0.004986438931235935
RP3beta_ItemKNNCF,0.7913834308159131,0.0049852790039461355
RP3beta_ItemKNNCF,0.8028123441410766,0.004977521130288431
RP3beta_ItemKNNCF,0.10900132807622578,0.00507326491568471
RP3beta_ItemKNNCF,0.8524791129123165,0.004964003921776633
RP3beta_ItemKNNCF,0.42622130896887256,0.005055706659184175
