recommender,alpha,betaMAP
RP3beta_ItemKNNCF,0.36238093912583014,0.7503296293240409,0.05272346540727867
RP3beta_ItemKNNCF,0.9634890989274754,0.8782451504623056,0.05264402888391523
RP3beta_ItemKNNCF,0.27435566898344976,0.5229612980355978,0.05270295205348324
RP3beta_ItemKNNCF,0.6937451167465718,0.11266952606819591,0.05131558826867608
RP3beta_ItemKNNCF,0.7411832173804573,0.8062762627802529,0.05276584433940503
RP3beta_ItemKNNCF,0.874665015624402,0.03415320042637071,0.050642216322527696
RP3beta_ItemKNNCF,0.2810120891243967,0.7878384009689343,0.052662653628408516
RP3beta_ItemKNNCF,0.06049864167648833,0.8316336858152038,0.052442453694747315
RP3beta_ItemKNNCF,0.3490367207971449,0.9296840521489679,0.052677937910677985
RP3beta_ItemKNNCF,0.9027314533496197,0.3159083546707362,0.05202253114754004
RP3beta_ItemKNNCF,0.7719911629889641,0.10020507106167431,0.05115866799363774
RP3beta_ItemKNNCF,0.0007911942843804587,0.256560703128893,0.05223525473401804
RP3beta_ItemKNNCF,0.02882423582733229,0.37796378739371106,0.05244476072670278
RP3beta_ItemKNNCF,0.49577405993920254,0.34928589125554665,0.05248488964979462
RP3beta_ItemKNNCF,0.08272750708444432,0.016772448766275594,0.051498539982709785
RP3beta_ItemKNNCF,0.04520944753478551,0.9636034508905049,0.05240172194970589
RP3beta_ItemKNNCF,0.09687036057841603,0.30040514370682014,0.05264535243469879
RP3beta_ItemKNNCF,0.9681630511693765,0.7334400687632527,0.052506814749927376
RP3beta_ItemKNNCF,0.859404773954452,0.9909428736651916,0.052805338965061184
RP3beta_ItemKNNCF,0.4145816437178723,0.7247486418120994,0.052750353573527455
RP3beta_ItemKNNCF,0.0015320630299280324,0.7994825669614085,0.05222558427803583
RP3beta_ItemKNNCF,0.8707106115386416,0.37559866213101445,0.05223918496651878
RP3beta_ItemKNNCF,0.9794956757084897,0.5261046415578248,0.05227689313956494
RP3beta_ItemKNNCF,0.5704037543074946,0.4932143544467974,0.05260080368995696
RP3beta_ItemKNNCF,0.0754664925189159,0.4415526902534639,0.05260770958837266
RP3beta_ItemKNNCF,0.7048675700607124,0.9208406852976991,0.0527742040223954
RP3beta_ItemKNNCF,0.753459398635184,0.7185246664083016,0.05268960392036537
RP3beta_ItemKNNCF,0.16696097402074095,0.7549230706402619,0.05261947316577492
RP3beta_ItemKNNCF,0.8020086764291967,0.2151294373553233,0.051799658309556525
RP3beta_ItemKNNCF,0.14177877557332585,0.9257627782098041,0.0525417385531754
RP3beta_ItemKNNCF,0.03804742912019776,0.38562659943201105,0.05247789463142046
RP3beta_ItemKNNCF,0.1990959672003494,0.04698934640322949,0.051699584276952974
RP3beta_ItemKNNCF,0.3846188901265055,0.11444998099241621,0.051889870334740684
RP3beta_ItemKNNCF,0.9442511895700363,0.1275204889133612,0.0511867925264387
RP3beta_ItemKNNCF,0.938184229456943,0.710457246552008,0.05250796961584398
RP3beta_ItemKNNCF,0.9115149653003233,0.22357273987292736,0.05173830952029407
RP3beta_ItemKNNCF,0.4330216198463801,0.5044408469189626,0.05281767160824529
RP3beta_ItemKNNCF,0.8845109026764282,0.9332448121685326,0.05273055612916655
RP3beta_ItemKNNCF,0.1053238432824265,0.7429456749497232,0.05252432693745352
RP3beta_ItemKNNCF,0.999938367722286,0.2347877229136459,0.05168399508323848
RP3beta_ItemKNNCF,0.6537465303084719,0.858863267580561,0.052767157334680646
RP3beta_ItemKNNCF,0.7655027338142338,0.45900990727397795,0.05233793849724497
RP3beta_ItemKNNCF,0.19071885420572976,0.9874906522025103,0.05261594350522672
RP3beta_ItemKNNCF,0.9308484908866129,0.058978507048255024,0.05082773437040735
RP3beta_ItemKNNCF,0.24441704945203724,0.7693033992877304,0.05265984194294579
RP3beta_ItemKNNCF,0.9431069992150064,0.9966908072262441,0.052731222086335766
RP3beta_ItemKNNCF,0.2697747009730789,0.030766553131901908,0.05109488917406568
RP3beta_ItemKNNCF,0.7609948007803337,0.039034748261000174,0.05073679561545368
RP3beta_ItemKNNCF,0.6302222976857543,0.6528090505020926,0.05270160441249275
RP3beta_ItemKNNCF,0.34469973102608265,0.19785999489335715,0.0522792787074512
RP3beta_ItemKNNCF,0.5521355604105818,0.20421134969605859,0.052055857633125056
RP3beta_ItemKNNCF,0.42381825620520497,0.027199130801822347,0.05082665484167303
RP3beta_ItemKNNCF,0.9427409564788173,0.5478705963482361,0.05229011667359639
RP3beta_ItemKNNCF,0.15495026003116663,0.6787165744012648,0.05261768526680191
RP3beta_ItemKNNCF,0.9557693153029169,0.24444714603322493,0.05177692059465986
RP3beta_ItemKNNCF,0.5783323532014828,0.10461923148685537,0.05140493823928266
RP3beta_ItemKNNCF,0.7561319483403,0.9109694125855474,0.052831452105236376
RP3beta_ItemKNNCF,0.009727753557230545,0.5507791915414643,0.05231190153083392
RP3beta_ItemKNNCF,0.6532414991638859,0.8507581643989394,0.05278260641995058
RP3beta_ItemKNNCF,0.4909142255506983,0.8448467759235889,0.05275891983157044
RP3beta_ItemKNNCF,0.6098808529939019,0.050373947164762733,0.05094816695249802
RP3beta_ItemKNNCF,0.7128629578095198,0.12314672701147866,0.051388216868765026
RP3beta_ItemKNNCF,0.6981149102959889,0.7082753493085314,0.05272488958373727
RP3beta_ItemKNNCF,0.8893612921332966,0.9251710576146605,0.052698566068580886
RP3beta_ItemKNNCF,0.27876167281167896,0.9807016629264524,0.05263913102817647
RP3beta_ItemKNNCF,0.05160600961564221,0.7916989488027522,0.052448284101117126
RP3beta_ItemKNNCF,0.7193708433671976,0.7247661946811862,0.052731929832306956
RP3beta_ItemKNNCF,0.854080438989177,0.7003126814004215,0.05253912910367604
RP3beta_ItemKNNCF,0.15505712168622732,0.08281309868624287,0.052265182540699416
RP3beta_ItemKNNCF,0.09819081562255616,0.5045251076259308,0.05261505019472033
RP3beta_ItemKNNCF,0.9899491597379886,0.9616766542778084,0.05271162772131058
RP3beta_ItemKNNCF,0.8099527517037426,0.5762615007977565,0.052493782928040085
RP3beta_ItemKNNCF,0.15961977781013237,0.8548723866288928,0.05260518644306405
RP3beta_ItemKNNCF,0.9758681536905961,0.16091434454418307,0.05132819586570798
RP3beta_ItemKNNCF,0.8130216239536598,0.5880422018547035,0.05252544628485765
RP3beta_ItemKNNCF,0.1023268860414297,0.16219520649334407,0.052805040571077544
RP3beta_ItemKNNCF,0.8713341370943707,0.4175760508386407,0.05225352645908368
RP3beta_ItemKNNCF,0.4489537258563967,0.2797783473777049,0.05238268617779784
RP3beta_ItemKNNCF,0.20554841318097827,0.7257312153934584,0.05263961558787531
RP3beta_ItemKNNCF,0.6208482910125999,0.5040485330169217,0.05253037675597073
RP3beta_ItemKNNCF,0.7712229281953455,0.5400925328562745,0.052464504970253255
RP3beta_ItemKNNCF,0.8133201504433092,0.19359443022197054,0.05170735283610592
RP3beta_ItemKNNCF,0.9623537264999661,0.47479217738398016,0.05225766435401236
RP3beta_ItemKNNCF,0.3885487694977948,0.9170979029157118,0.05271984804370974
RP3beta_ItemKNNCF,0.35360719882591074,0.8418849105443713,0.05271824445802074
RP3beta_ItemKNNCF,0.6734210679540402,0.5136263798856909,0.05251722060751984
RP3beta_ItemKNNCF,0.038648671239827626,0.8871229429678471,0.05237873866408769
RP3beta_ItemKNNCF,0.08959632324989286,0.1081635951500105,0.052831050730201494
RP3beta_ItemKNNCF,0.32352631537165566,0.35053633237634474,0.05275392003914956
RP3beta_ItemKNNCF,0.5785285072739188,0.9877583649087945,0.052763496162833746
RP3beta_ItemKNNCF,0.3184615616483749,0.5247402386446737,0.05277311042387556
RP3beta_ItemKNNCF,0.4001299979331753,0.12700653039677334,0.05192510736771901
RP3beta_ItemKNNCF,0.1661694419616353,0.8681289574365434,0.0526225059582782
RP3beta_ItemKNNCF,0.5060098636234942,0.9079872023964711,0.05275956491086209
RP3beta_ItemKNNCF,0.6174325958803545,0.12260750701975132,0.051479988327764126
RP3beta_ItemKNNCF,0.34174077761731414,0.19866959603388767,0.05228936555982031
RP3beta_ItemKNNCF,0.9483811161071835,0.4741774514887588,0.05225042325246492
RP3beta_ItemKNNCF,0.8063092649657879,0.011308128391315342,0.050442159346505956
RP3beta_ItemKNNCF,0.7722265482076436,0.17039964235882543,0.05162879353398742
RP3beta_ItemKNNCF,0.08428177048206464,0.5637103802608399,0.05253361540374037
RP3beta_ItemKNNCF,0.7990215929390739,0.9249537646954378,0.052810590221850216
RP3beta_ItemKNNCF,0.6611485034524303,0.9958416340541317,0.052833680125025005
RP3beta_ItemKNNCF,0.9009201790573246,0.6904550636533319,0.05252973119908502
RP3beta_ItemKNNCF,0.3764550291011187,0.4126902222977672,0.05277258007173311
RP3beta_ItemKNNCF,0.6308206849910937,0.957310030926606,0.05281823165134713
RP3beta_ItemKNNCF,0.6803578845525587,0.2898069216200325,0.052202902878043946
RP3beta_ItemKNNCF,0.15760310778877396,0.07050858820147199,0.05229776490167889
RP3beta_ItemKNNCF,0.265176096020848,0.23952051362528792,0.052620597765808415
RP3beta_ItemKNNCF,0.8072605989075013,0.4442176519192119,0.052285584387370874
RP3beta_ItemKNNCF,0.13146580454065648,0.04492170812793084,0.05200997218497596
RP3beta_ItemKNNCF,0.925026859773416,0.5497062367579653,0.052325478224628685
RP3beta_ItemKNNCF,0.3765851763001987,0.3237300868666707,0.0526085684238304
RP3beta_ItemKNNCF,0.5807232527880988,0.44395058488831307,0.05252803795427676
RP3beta_ItemKNNCF,0.17432436270964158,0.7451354985639741,0.05260905964947493
RP3beta_ItemKNNCF,0.4949862322622838,0.9237311266715438,0.05272005882883335
RP3beta_ItemKNNCF,0.585908248726662,0.10903737465905605,0.051423494341964526
RP3beta_ItemKNNCF,0.13429047078480305,0.8361857777883006,0.0525388833219983
RP3beta_ItemKNNCF,0.597941570998018,0.5591584664301006,0.05266973430407119
RP3beta_ItemKNNCF,0.3732469944400758,0.719337255543627,0.052706160153793
RP3beta_ItemKNNCF,0.6166599299828094,0.19730766214632545,0.05194678388262888
RP3beta_ItemKNNCF,0.15207543662407408,0.022213142396813934,0.05127373030385555
RP3beta_ItemKNNCF,0.5446460356143881,0.8289349335643871,0.052815980258874295
RP3beta_ItemKNNCF,0.531361460860404,0.7402473846857444,0.05282262911299344
RP3beta_ItemKNNCF,0.35276890695954444,0.9042660246565032,0.05270810253520761
RP3beta_ItemKNNCF,0.7035457140307717,0.9345897235076747,0.0527857753575467
RP3beta_ItemKNNCF,0.29679242107604,0.7915090932421276,0.052674458388453055
RP3beta_ItemKNNCF,0.5403160179841789,0.16033435022237197,0.05188583292469861
RP3beta_ItemKNNCF,0.47027622384523293,0.1883512984581669,0.052172949985677515
RP3beta_ItemKNNCF,0.6327663286280589,0.010824837167039414,0.05045449168276231
RP3beta_ItemKNNCF,0.611477260640123,0.24000310283002813,0.05215407997286348
RP3beta_ItemKNNCF,0.7877548898173434,0.2684776046623284,0.05200780427956791
RP3beta_ItemKNNCF,0.960313940941583,0.0379444782415288,0.05064028569309603
RP3beta_ItemKNNCF,0.5640547186504401,0.6075991151276726,0.05274852437556935
RP3beta_ItemKNNCF,0.19170396042039872,0.321206269121884,0.05276592903607296
RP3beta_ItemKNNCF,0.7580693847406191,0.7000616951872832,0.05265844223831672
RP3beta_ItemKNNCF,0.21335220244131248,0.006960349429231183,0.05058323912824295
RP3beta_ItemKNNCF,0.41437098483182033,0.8014051451655401,0.052710537532948236
RP3beta_ItemKNNCF,0.8318304458600226,0.7353550305895862,0.052608703216268204
RP3beta_ItemKNNCF,0.2265271837054168,0.9156930263246941,0.05262181953065764
RP3beta_ItemKNNCF,0.6289241470565875,0.03810274656130097,0.050770713594275874
RP3beta_ItemKNNCF,0.04467124729865579,0.3359959917254155,0.05251262413219889
RP3beta_ItemKNNCF,0.0071236053026549895,0.9535957551951894,0.05226149892147867
RP3beta_ItemKNNCF,0.04073097269547321,0.34185472283905183,0.05251445933924106
RP3beta_ItemKNNCF,0.8706180154008056,0.2621644752306592,0.051899933707136754
RP3beta_ItemKNNCF,0.32195781176747285,0.5951919363506468,0.05273029755702165
RP3beta_ItemKNNCF,0.9799857009557972,0.32094477198017424,0.051981265711724615
RP3beta_ItemKNNCF,0.4369340715063982,0.6457610091274157,0.05283252800651921
RP3beta_ItemKNNCF,0.5963383534134807,0.9521100003388249,0.05279692693640284
RP3beta_ItemKNNCF,0.39045966174368585,0.34271307568067355,0.052611741774305165
RP3beta_ItemKNNCF,0.21459209306105897,0.47740935665373696,0.05272700274645307
RP3beta_ItemKNNCF,0.5528219935611539,0.7345508689225365,0.052783205853472036
RP3beta_ItemKNNCF,0.606421187413883,0.376030015490472,0.052357847111018783
RP3beta_ItemKNNCF,0.23426418168054763,0.6527729907904918,0.052665065207289995
RP3beta_ItemKNNCF,0.4556907171989053,0.29885384354323996,0.052427143174681924
RP3beta_ItemKNNCF,0.4946203835332733,0.23430098953147505,0.05225999058524942
RP3beta_ItemKNNCF,0.9454559952395255,0.2900788354685466,0.051899192941533966
RP3beta_ItemKNNCF,0.615338577276058,0.2543486176980959,0.052205424599171595
RP3beta_ItemKNNCF,0.45640182957853803,0.9761915245584974,0.05272173291917693
RP3beta_ItemKNNCF,0.24471418718287574,0.2805630070221662,0.052808923246526494
RP3beta_ItemKNNCF,0.3896281529364173,0.9296246081117041,0.05272624128993603
RP3beta_ItemKNNCF,0.6638181654925391,0.17831643416202758,0.05180087424368379
RP3beta_ItemKNNCF,0.6621616712938098,0.43230785739589717,0.05244062754162108
RP3beta_ItemKNNCF,0.1403044823703442,0.9426101617430875,0.0525301747934356
RP3beta_ItemKNNCF,0.658593963052123,0.13525462235921637,0.0515111599813431
RP3beta_ItemKNNCF,0.5226320916946926,0.5648448765710345,0.052747785317987815
RP3beta_ItemKNNCF,0.15616917764083293,0.6502995163898091,0.05261190650215817
RP3beta_ItemKNNCF,0.8706892099711927,0.21145518847245715,0.05171890683481891
RP3beta_ItemKNNCF,0.06879419303342171,0.5388164033981865,0.052507852029920865
RP3beta_ItemKNNCF,0.212898824529137,0.6213549635331721,0.05265045499449849
RP3beta_ItemKNNCF,0.5623457205673531,0.7887280477685338,0.052834437898409047
