recommender,alpha,MAP
Slim-Ials,0.9760944916501049,0.01916494183850292
Slim-Ials,0.9968206460999396,0.01976206675094785
Slim-Ials,0.9467209941190219,0.018383774024438606
Slim-Ials,0.9767087327203653,0.01923631707891019
Slim-Ials,0.9313512152903424,0.018079765615580553
Slim-Ials,0.9999701903891396,0.019770024141313736
Slim-Ials,0.4983927474003637,0.016480197024772412
Slim-Ials,0.9583549226071515,0.0187142030102668
Slim-Ials,0.9807143418324826,0.019315922183621593
Slim-Ials,0.9816462535566806,0.01938486696077302
Slim-Ials,0.9995228856538789,0.01976342003557729
Slim-Ials,0.9398742068411279,0.018289289874527933
Slim-Ials,0.9049761805607309,0.01770695295146886
Slim-Ials,0.9991449712225926,0.019760703135403433
Slim-Ials,0.9587065317724784,0.01867350506009174
Slim-Ials,0.9058056731537494,0.017797207832679813
Slim-Ials,0.9801153290279773,0.019292768410980543
Slim-Ials,0.9564757858022571,0.0186596569806192
Slim-Ials,0.9999398745563798,0.01977044661122661
Slim-Ials,0.8850141144667107,0.01757826694933222
Slim-Ials,0.9553671158695152,0.018585689763219407
Slim-Ials,0.9843535159459109,0.01947716579330551
Slim-Ials,0.9292380259061337,0.018040326166280606
Slim-Ials,0.9979245146192276,0.019770968062582172
Slim-Ials,0.9736641353589246,0.019094757713634555
Slim-Ials,0.9632773387033394,0.018853817275897845
Slim-Ials,0.9977290309069026,0.01977930482216173
Slim-Ials,0.9996459765321926,0.019771106819823057
Slim-Ials,0.9532172006316652,0.018536279179459367
Slim-Ials,0.9217767716566442,0.018009688852935735
Slim-Ials,0.9259930874380807,0.01799092101133583
Slim-Ials,0.9432206868919799,0.018352280304793443
Slim-Ials,0.9750061173824505,0.01914229382533343
Slim-Ials,0.9770886096894511,0.019251384621986955
Slim-Ials,0.8760645372978089,0.017435578973071943
Slim-Ials,0.3656309901817535,0.01642505965254648
Slim-Ials,0.9951723983856497,0.019740539285961704
Slim-Ials,0.9609899409558865,0.018789922641951822
Slim-Ials,0.999995006331475,0.019770995413365067
Slim-Ials,0.5574919496930169,0.01656932913841594
Slim-Ials,0.962860626888098,0.018785388763591416
Slim-Ials,0.9972099124942504,0.019767599845080582
Slim-Ials,0.9802917011589207,0.019298233883609423
Slim-Ials,0.9992688839115368,0.01976084416825519
Slim-Ials,0.999227348493292,0.01976295995647186
Slim-Ials,0.9779274688916362,0.019271303929658354
Slim-Ials,0.9415170447332936,0.018274027862029543
Slim-Ials,0.9372853606375108,0.01822643440223475
Slim-Ials,0.9126559875229571,0.01779152028240778
Slim-Ials,0.9567131108169813,0.018665640578675917
Slim-Ials,0.9644637746239241,0.01883992277063467
Slim-Ials,0.9781774115134241,0.01927995734677897
Slim-Ials,0.9807123507243505,0.019315368334397443
Slim-Ials,0.9308521962737486,0.018139004631873592
Slim-Ials,0.04576046099046799,0.016284127365114465
Slim-Ials,0.9815984834993405,0.01938201609618079
Slim-Ials,0.9981798646944764,0.019778203414578695
Slim-Ials,0.9550508036301483,0.018628685357753597
Slim-Ials,0.9992306220365818,0.01976296980666353
Slim-Ials,0.9992033837474258,0.019757767742143217
Slim-Ials,0.9399334142724618,0.01824205734967381
Slim-Ials,0.9991486716484318,0.019760462827138475
Slim-Ials,0.9691651529201281,0.018964242949908405
Slim-Ials,0.9712514164994225,0.019068482530166686
Slim-Ials,0.9549040308551171,0.018576244213408685
Slim-Ials,0.9990208392091136,0.01976752738743787
Slim-Ials,0.31133808867171253,0.01636677606522388
Slim-Ials,0.9621029568574998,0.018829097835716273
Slim-Ials,0.9998257757994355,0.01976976142938897
Slim-Ials,0.9461018593639426,0.018410062932352242
Slim-Ials,0.9250136000898864,0.01797633776893214
Slim-Ials,0.9795768125311165,0.019310737311188177
Slim-Ials,0.9772072406585758,0.019199083071381826
Slim-Ials,0.9096232273637389,0.017848884931600927
Slim-Ials,0.8931247507485083,0.01758995307298347
Slim-Ials,0.9334963399423087,0.018173274410785506
Slim-Ials,0.9984654544185627,0.01977136755753076
Slim-Ials,0.7057252484760429,0.016785096496299702
Slim-Ials,0.984235342314519,0.01943312926240944
Slim-Ials,0.9995066846205619,0.019770668335608737
Slim-Ials,0.9536113705849159,0.018543239784071467
Slim-Ials,0.980114334005271,0.019328389264947052
Slim-Ials,0.9999408544711607,0.019770523197379097
Slim-Ials,0.9982717478823921,0.01977703710506271
Slim-Ials,0.9994614028140943,0.01976291525069025
Slim-Ials,0.9623574640789032,0.01883588438736871
Slim-Ials,0.9771105045854729,0.01919669368759162
Slim-Ials,0.9803563200268799,0.019336253400844838
Slim-Ials,0.9420795377990003,0.01828856034715549
Slim-Ials,0.9521959335952802,0.018559467131347804
Slim-Ials,0.9661779151885779,0.018879860673544635
Slim-Ials,0.98490032053539,0.019486232026687266
Slim-Ials,0.9815067367366176,0.019338826183096843
Slim-Ials,0.9975188542502565,0.019775354139086994
Slim-Ials,0.9497021160585446,0.01845501874600009
Slim-Ials,0.9686232793283539,0.01899296343185289
Slim-Ials,0.9986441627896273,0.01976900812556678
Slim-Ials,0.9234643470030125,0.01803872303746694
Slim-Ials,0.9830452866963001,0.01939806755755222
Slim-Ials,0.9990261225037632,0.019767208033186563
Slim-Ials,0.9976526182128008,0.019778811662351983
Slim-Ials,0.9786272012512509,0.019290014719399874
Slim-Ials,0.9562694096962248,0.018610023567642867
Slim-Ials,0.9495579364476139,0.0184877760172293
Slim-Ials,0.9987052667808066,0.019768371794872133
Slim-Ials,0.9971544902669671,0.019768923540827026
Slim-Ials,0.9263678721102792,0.017998169787905322
Slim-Ials,0.9652920285707776,0.01891160821442997
Slim-Ials,0.9659523201582406,0.018875014793243525
Slim-Ials,0.9987872420725988,0.0197718490795606
Slim-Ials,0.9799017264340328,0.019290972241897433
Slim-Ials,0.9458270870865009,0.01840573517835407
Slim-Ials,0.9991517480654649,0.01976438525043483
Slim-Ials,0.9814743388391093,0.01937401587407199
Slim-Ials,0.9414481190010202,0.0182746114909707
Slim-Ials,0.963256417998461,0.018853825631902178
Slim-Ials,0.9995778301343838,0.019764951306363025
Slim-Ials,0.998587991244807,0.019776828874966842
Slim-Ials,0.9663628179845527,0.018883041321786004
Slim-Ials,0.9995484210085538,0.019772860248072673
Slim-Ials,0.9832457916142563,0.01940211434459862
Slim-Ials,0.9808604468039294,0.019355744112840943
Slim-Ials,0.9995426171865195,0.019763320383845633
Slim-Ials,0.9995326152892716,0.019771485180737083
Slim-Ials,0.9688053833510123,0.018950706196433173
Slim-Ials,0.9659867327526293,0.018930823754265757
Slim-Ials,0.9509067020204596,0.01848126183275386
Slim-Ials,0.9992505282501162,0.019760890554804372
Slim-Ials,0.25264609920003345,0.016344916040948943
Slim-Ials,0.940551055827576,0.018302424314248573
Slim-Ials,0.9791252898939846,0.019268407978757864
Slim-Ials,0.9792725767327417,0.019308725134874416
Slim-Ials,0.9362628661178898,0.018169656800624778
Slim-Ials,0.9677077086632766,0.01896788856546457
Slim-Ials,0.9817288357670368,0.01934623537119561
Slim-Ials,0.9994137347560882,0.019766676750201145
Slim-Ials,0.9944114246215868,0.01972285038059284
Slim-Ials,0.1889104725454437,0.016346126771644095
Slim-Ials,0.9988842242960957,0.01976398891668071
Slim-Ials,0.9500702982501604,0.018501540397120844
Slim-Ials,0.961500058329443,0.018745629758990644
Slim-Ials,0.9804274329301311,0.019339011415185698
Slim-Ials,0.9990272859563061,0.01976188122354976
Slim-Ials,0.9990250142014968,0.019767078104696564
Slim-Ials,0.9659021449615597,0.018874084459524817
Slim-Ials,0.9816846701936719,0.019387241427928983
Slim-Ials,0.979936620649845,0.01929147820556065
Slim-Ials,0.9611100001842425,0.01879434067520841
Slim-Ials,0.9487750206538389,0.01842984210326622
Slim-Ials,0.9995667384893945,0.01977296259321388
Slim-Ials,0.9234590850805899,0.017949824872636203
Slim-Ials,0.979220020057636,0.019306167836970617
Slim-Ials,0.9810507412288315,0.019330430801070872
Slim-Ials,0.9316289736278857,0.01815325949972839
Slim-Ials,0.9621441336899144,0.018768127258895165
Slim-Ials,0.9601774092465124,0.018762645007704245
Slim-Ials,0.9986521382209492,0.019768266584588357
Slim-Ials,0.999383057481977,0.019765799677821837
Slim-Ials,0.9983498039451282,0.019772044734411943
Slim-Ials,0.9996892551139377,0.019771542140767265
Slim-Ials,0.14079385907639602,0.0163115775939093
Slim-Ials,0.9798441050145005,0.019319981586784597
Slim-Ials,0.9786198540836689,0.019254628130582888
Slim-Ials,0.4484911697156087,0.016477631160356738
Slim-Ials,0.9977738614378866,0.01978005380562659
Slim-Ials,0.9996896959315633,0.019771457078930618
