recommender,alpha,betaMAP
RP3beta_ItemKNNCF,0.7560528125726804,0.6105998447403536,0.020894097972190506
RP3beta_ItemKNNCF,0.8356546879933804,0.6876875673116692,0.020894036628712632
RP3beta_ItemKNNCF,0.7786278721800581,0.656972932865185,0.02090297151082708
RP3beta_ItemKNNCF,0.687976375039823,0.6551722051037686,0.020884491901336438
RP3beta_ItemKNNCF,0.7766013166177431,0.676477406809021,0.020896946634821754
RP3beta_ItemKNNCF,0.7423494901679761,0.6431201038318658,0.020897544966217634
RP3beta_ItemKNNCF,0.8004937435300177,0.5604130087130612,0.020897932888688863
RP3beta_ItemKNNCF,0.7759500249222395,0.5908219256283762,0.020895501977315434
RP3beta_ItemKNNCF,0.819884815625801,0.609665048940574,0.02089371249814692
RP3beta_ItemKNNCF,0.7989799607457,0.49813410898641247,0.020879332429857983
RP3beta_ItemKNNCF,0.8528670566248975,0.6291615224548038,0.020894390452936534
RP3beta_ItemKNNCF,0.7553353697991707,0.5373154297693201,0.020898395686438743
RP3beta_ItemKNNCF,0.7322655161451262,0.06500126752198276,0.02039261318835064
RP3beta_ItemKNNCF,0.7785672350801016,0.580611451584655,0.020895207772210822
RP3beta_ItemKNNCF,0.8225390601780442,0.7034837555807533,0.02090241065032865
RP3beta_ItemKNNCF,0.8358013093150045,0.7162434724543192,0.020900292400100422
RP3beta_ItemKNNCF,0.8858645965055366,0.7253242468487634,0.020891732340423477
RP3beta_ItemKNNCF,0.8297748157979912,0.7041325697009061,0.020900581484340083
RP3beta_ItemKNNCF,0.8623547927286573,0.7512195738051631,0.02089701199122328
RP3beta_ItemKNNCF,0.8407383120504633,0.7186356270583377,0.020901242781805707
RP3beta_ItemKNNCF,0.8265626187274371,0.6920308343781079,0.020896294677175492
RP3beta_ItemKNNCF,0.868610109110004,0.7019783247387048,0.020893512920533246
RP3beta_ItemKNNCF,0.8422565645946705,0.6685919892119485,0.02089148213863336
RP3beta_ItemKNNCF,0.7963437283924811,0.7083513002820538,0.020889648161286356
RP3beta_ItemKNNCF,0.8984806038021058,0.6792940989179499,0.02089519669325414
