recommender,alpha,MAP
RP3betaP3alpha-Slim,0.9743469652336828,0.019048690216705445
RP3betaP3alpha-Slim,0.9666583045577426,0.019092387156561353
RP3betaP3alpha-Slim,0.2746065021759714,0.019704367289235886
RP3betaP3alpha-Slim,0.5851870935722148,0.01977405157071088
RP3betaP3alpha-Slim,0.02238575712758739,0.019617956734426744
RP3betaP3alpha-Slim,0.1207083305130503,0.019661652512789455
RP3betaP3alpha-Slim,0.5125203578999111,0.01977214891935764
RP3betaP3alpha-Slim,0.1088092592694212,0.019661858622760355
RP3betaP3alpha-Slim,0.38543686703129,0.019739840769016585
RP3betaP3alpha-Slim,0.7469776646382027,0.01969695773835316
RP3betaP3alpha-Slim,0.750192695153752,0.01968977269767722
RP3betaP3alpha-Slim,0.9873103649681102,0.01895982113807282
RP3betaP3alpha-Slim,0.2908966686023663,0.01970454177660476
RP3betaP3alpha-Slim,0.24033073041488506,0.019696413144372742
RP3betaP3alpha-Slim,0.8027858720401198,0.019623604836491376
RP3betaP3alpha-Slim,0.22354207359376632,0.019692062818757166
RP3betaP3alpha-Slim,0.8611137993003735,0.019536101353190952
RP3betaP3alpha-Slim,0.6940401631295678,0.019736234429096916
RP3betaP3alpha-Slim,0.45370718638079466,0.019768819333399194
RP3betaP3alpha-Slim,0.9553693197256268,0.01916206989316618
RP3betaP3alpha-Slim,0.05461076327051251,0.019632501977282522
RP3betaP3alpha-Slim,0.7309549020497864,0.01972366832356442
RP3betaP3alpha-Slim,0.12068940807180772,0.019661652512789455
RP3betaP3alpha-Slim,0.24786965338983025,0.01969882797062202
RP3betaP3alpha-Slim,0.6412905399309732,0.019754418846627337
RP3betaP3alpha-Slim,0.7718909686838786,0.01966523285603988
RP3betaP3alpha-Slim,0.6175850086919712,0.0197715649535878
RP3betaP3alpha-Slim,0.39390068213367757,0.01974738311157481
RP3betaP3alpha-Slim,0.48344909450725393,0.01976323957749015
RP3betaP3alpha-Slim,0.04401587910475946,0.019631636410000666
RP3betaP3alpha-Slim,0.27247151542962533,0.019702407702512737
RP3betaP3alpha-Slim,0.1486638766923155,0.019668241588939466
RP3betaP3alpha-Slim,0.05313174585287295,0.019632538830473598
RP3betaP3alpha-Slim,0.33205307303561626,0.019722380288874446
RP3betaP3alpha-Slim,0.859859546231928,0.019535010494796185
RP3betaP3alpha-Slim,0.951294459200033,0.01918420689309629
RP3betaP3alpha-Slim,0.3788229513881606,0.019740248893904553
RP3betaP3alpha-Slim,0.3429587979792379,0.019730091928599373
RP3betaP3alpha-Slim,0.8001347897880933,0.019626327610200264
RP3betaP3alpha-Slim,0.15562024096414617,0.019677551306605565
RP3betaP3alpha-Slim,0.6124376781711588,0.019773964212235862
RP3betaP3alpha-Slim,0.1793766841783173,0.01968079603473277
RP3betaP3alpha-Slim,0.36179471538552554,0.019732739968015372
RP3betaP3alpha-Slim,0.9505867240668464,0.019188187953160966
RP3betaP3alpha-Slim,0.4274968725717959,0.019752349359764033
RP3betaP3alpha-Slim,0.34409335934936036,0.019730588203421287
RP3betaP3alpha-Slim,0.19251066624980773,0.019681947986631657
RP3betaP3alpha-Slim,0.2814124440986352,0.0197047417367465
RP3betaP3alpha-Slim,0.6304184705456233,0.019766609991455065
RP3betaP3alpha-Slim,0.15362736147415412,0.019673056970139175
RP3betaP3alpha-Slim,0.34809862068315534,0.019730431638831796
RP3betaP3alpha-Slim,0.8159302486246871,0.019599737421848454
RP3betaP3alpha-Slim,0.8299732919599652,0.01958668675768031
RP3betaP3alpha-Slim,0.5573444309447826,0.019769428134512036
RP3betaP3alpha-Slim,0.6323751445422898,0.01976191787330574
RP3betaP3alpha-Slim,0.5208324218366992,0.019764522545848987
RP3betaP3alpha-Slim,0.3606403698108833,0.019731266110679418
RP3betaP3alpha-Slim,0.11029342436666967,0.019662006999937587
RP3betaP3alpha-Slim,0.729384572033569,0.019722734837298733
RP3betaP3alpha-Slim,0.6533118105940307,0.01975048082445072
RP3betaP3alpha-Slim,0.5195220371242228,0.01976892074811973
RP3betaP3alpha-Slim,0.33462812396799724,0.019723651676395972
RP3betaP3alpha-Slim,0.47908004481851507,0.019767055706828154
RP3betaP3alpha-Slim,0.644851017698236,0.019749546136527473
RP3betaP3alpha-Slim,0.07809776959190795,0.019642056705450855
RP3betaP3alpha-Slim,0.3147025251481821,0.019719829782714263
RP3betaP3alpha-Slim,0.3253128060990572,0.019719363983409257
RP3betaP3alpha-Slim,0.16167233981949958,0.019679467068506054
RP3betaP3alpha-Slim,0.2030123146702033,0.019684925302526867
RP3betaP3alpha-Slim,0.4259759486314175,0.019751319815322698
RP3betaP3alpha-Slim,0.7134075131033897,0.019731246845102742
RP3betaP3alpha-Slim,0.12909266246426987,0.019664925501835195
RP3betaP3alpha-Slim,0.9025650949956944,0.019393981371429253
RP3betaP3alpha-Slim,0.6192629587671578,0.019775779686832
RP3betaP3alpha-Slim,0.5866347794433284,0.019773931088460026
RP3betaP3alpha-Slim,0.2844956582846452,0.01970218903034089
RP3betaP3alpha-Slim,0.74845374473657,0.01969222617759878
RP3betaP3alpha-Slim,0.17719645120608818,0.019682725859935437
RP3betaP3alpha-Slim,0.3902765049528044,0.019743323045417274
RP3betaP3alpha-Slim,0.16718473986546245,0.01967917201876161
RP3betaP3alpha-Slim,0.8373978009262052,0.019577153853125393
RP3betaP3alpha-Slim,0.32396736683874994,0.019718303953657954
